INTF ID,Gregory-Aland,Unambiguous Agreements (A),Ambiguous Agreements (≟),Unambiguous Disagreements (D),Similarity Lower Bound,Similarity Mean,Similarity Upper Bound,Highest Credible Rank,Rank,Lowest Credible Rank
31389,1389,0,0,14,0.0016864302413527026,0.0,0.2180193609105339,19,577,1607
31396,1396,0,0,14,0.0016864302413527026,0.0,0.2180193609105339,19,578,1607
31397,1397,0,0,14,0.0016864302413527026,0.0,0.2180193609105339,19,579,1607
31477,1477,0,0,14,0.0016864302413527026,0.0,0.2180193609105339,19,580,1607
31476,1476,0,0,14,0.0016864302413527026,0.0,0.2180193609105339,19,581,1607
31398,1398,0,0,13,0.001806780659125388,0.0,0.23163576165011646,15,582,1607
31494,1494,0,0,14,0.0016864302413527026,0.0,0.2180193609105339,19,583,1607
31472,1472,0,0,14,0.0016864302413527026,0.0,0.2180193609105339,19,584,1607
31408,1408,0,0,14,0.0016864302413527026,0.0,0.2180193609105339,19,585,1607
31461,1461,0,0,14,0.0016864302413527026,0.0,0.2180193609105339,19,586,1607
20031,031,0,0,13,0.001806780659125388,0.0,0.23163576165011646,15,587,1607
31344,1344,0,0,14,0.0016864302413527026,0.0,0.2180193609105339,19,588,1607
31519,1519,0,0,14,0.0016864302413527026,0.0,0.2180193609105339,19,589,1607
31521,1521,0,0,14,0.0016864302413527026,0.0,0.2180193609105339,19,590,1607
31343,1343,0,0,14,0.0016864302413527026,0.0,0.2180193609105339,19,591,1607
31342,1342,0,0,14,0.0016864302413527026,0.0,0.2180193609105339,19,592,1607
31341,1341,0,0,14,0.0016864302413527026,0.0,0.2180193609105339,19,593,1607
31531,1531,0,0,14,0.0016864302413527026,0.0,0.2180193609105339,19,594,1607
31532,1532,0,0,14,0.0016864302413527026,0.0,0.2180193609105339,19,595,1607
31533,1533,0,0,14,0.0016864302413527026,0.0,0.2180193609105339,19,596,1607
31483,1483,0,0,14,0.0016864302413527026,0.0,0.2180193609105339,19,597,1607
31345,1345,0,0,14,0.0016864302413527026,0.0,0.2180193609105339,19,598,1607
31422,1422,0,0,14,0.0016864302413527026,0.0,0.2180193609105339,19,599,1607
31339,1339,0,0,14,0.0016864302413527026,0.0,0.2180193609105339,19,600,1607
31535,1535,0,0,14,0.0016864302413527026,0.0,0.2180193609105339,19,601,1607
31536,1536,0,0,14,0.0016864302413527026,0.0,0.2180193609105339,19,602,1607
31538,1538,0,0,14,0.0016864302413527026,0.0,0.2180193609105339,19,603,1607
31539,1539,0,0,14,0.0016864302413527026,0.0,0.2180193609105339,19,604,1607
31540,1540,0,0,14,0.0016864302413527026,0.0,0.2180193609105339,19,605,1607
31541,1541,0,0,14,0.0016864302413527026,0.0,0.2180193609105339,19,606,1607
31542,1542a+b,0,0,14,0.0016864302413527026,0.0,0.2180193609105339,19,607,1607
31462,1462,0,0,14,0.0016864302413527026,0.0,0.2180193609105339,19,608,1607
31463,1463,0,0,14,0.0016864302413527026,0.0,0.2180193609105339,19,609,1607
31508,1508,0,0,14,0.0016864302413527026,0.0,0.2180193609105339,19,610,1607
31468,1468,0,0,14,0.0016864302413527026,0.0,0.2180193609105339,19,611,1607
31409,1409,0,0,14,0.0016864302413527026,0.0,0.2180193609105339,19,612,1607
31511,1511,0,0,12,0.0019456284973467495,0.0,0.2470526380004709,15,613,1607
31357,1357,0,0,13,0.001806780659125388,0.0,0.23163576165011646,15,614,1607
31471,1471,0,0,14,0.0016864302413527026,0.0,0.2180193609105339,19,615,1607
31356,1356,0,0,14,0.0016864302413527026,0.0,0.2180193609105339,19,616,1607
31512,1512,0,0,13,0.001806780659125388,0.0,0.23163576165011646,15,617,1607
31410,1410,0,0,14,0.0016864302413527026,0.0,0.2180193609105339,19,618,1607
31513,1513,0,0,11,0.002107593231860229,0.0,0.2646484693970512,12,619,1607
31470,1470,0,0,14,0.0016864302413527026,0.0,0.2180193609105339,19,620,1607
31355,1355,0,0,14,0.0016864302413527026,0.0,0.2180193609105339,19,621,1607
31415,1415,0,0,14,0.0016864302413527026,0.0,0.2180193609105339,19,622,1607
31354,1354,0,0,14,0.0016864302413527026,0.0,0.2180193609105339,19,623,1607
31514,1514,0,0,14,0.0016864302413527026,0.0,0.2180193609105339,19,624,1607
31353,1353,0,0,14,0.0016864302413527026,0.0,0.2180193609105339,19,625,1607
31467,1467,0,0,14,0.0016864302413527026,0.0,0.2180193609105339,19,626,1607
31466,1466,0,0,14,0.0016864302413527026,0.0,0.2180193609105339,19,627,1607
31349,1349,0,0,10,0.002298972213814269,0.0,0.2849141529181544,11,628,1607
31516,1516,0,0,10,0.002298972213814269,0.0,0.2849141529181544,11,629,1607
31465,1465,0,0,14,0.0016864302413527026,0.0,0.2180193609105339,19,630,1607
31464,1464,0,0,14,0.0016864302413527026,0.0,0.2180193609105339,19,631,1607
31450,1450,0,0,14,0.0016864302413527026,0.0,0.2180193609105339,19,632,1607
30014,14,0,0,14,0.0016864302413527026,0.0,0.2180193609105339,19,633,1607
31589,1589,0,0,14,0.0016864302413527026,0.0,0.2180193609105339,19,634,1607
32508,2508,0,0,14,0.0016864302413527026,0.0,0.2180193609105339,19,635,1607
32520,2520,0,0,14,0.0016864302413527026,0.0,0.2180193609105339,19,636,1607
32518,2518,0,0,14,0.0016864302413527026,0.0,0.2180193609105339,19,637,1607
32516,2516,0,0,14,0.0016864302413527026,0.0,0.2180193609105339,19,638,1607
