INTF ID,Gregory-Aland,Unambiguous Agreements (A),Ambiguous Agreements (≟),Unambiguous Disagreements (D),Similarity Lower Bound,Similarity Mean,Similarity Upper Bound,Highest Credible Rank,Rank,Lowest Credible Rank
31589,1589,3,2,31,0.032031169029098014,0.08823529411764706,0.2305750186588772,3,73,1700
32193,2193,3,2,31,0.032031169029098014,0.08823529411764706,0.2305750186588772,3,74,1700
30807,807,3,2,31,0.032031169029098014,0.08823529411764706,0.2305750186588772,3,75,1700
30377,377,3,2,31,0.032031169029098014,0.08823529411764706,0.2305750186588772,3,76,1700
32192,2192,3,1,31,0.032031169029098014,0.08823529411764706,0.2305750186588772,3,77,1700
30173,173,3,2,31,0.032031169029098014,0.08823529411764706,0.2305750186588772,3,78,1700
32459,2459,3,0,31,0.032031169029098014,0.08823529411764706,0.2305750186588772,3,79,1700
31079,1079,3,1,32,0.031116139945015237,0.08571428571428573,0.2246897605569731,3,80,1700
32106,2106,3,1,32,0.031116139945015237,0.08571428571428573,0.2246897605569731,3,81,1700
30895,895,3,1,32,0.031116139945015237,0.08571428571428573,0.2246897605569731,3,82,1700
20017,017,3,1,32,0.031116139945015237,0.08571428571428573,0.2246897605569731,3,83,1700
31263,1263,3,1,32,0.031116139945015237,0.08571428571428573,0.2246897605569731,3,84,1700
32458,2458,3,1,32,0.031116139945015237,0.08571428571428573,0.2246897605569731,3,85,1700
31210,1210,3,1,32,0.031116139945015237,0.08571428571428573,0.2246897605569731,3,86,1700
30740,740,3,0,32,0.031116139945015237,0.08571428571428573,0.2246897605569731,3,87,1700
32411,2411,3,1,32,0.031116139945015237,0.08571428571428573,0.2246897605569731,3,88,1700
31220,1220,3,1,32,0.031116139945015237,0.08571428571428573,0.2246897605569731,3,89,1700
30389,389,3,1,32,0.031116139945015237,0.08571428571428573,0.2246897605569731,3,90,1700
30118,118,3,1,32,0.031116139945015237,0.08571428571428573,0.2246897605569731,3,91,1700
31536,1536,3,0,32,0.031116139945015237,0.08571428571428573,0.2246897605569731,3,92,1700
31606,1606,3,1,32,0.031116139945015237,0.08571428571428573,0.2246897605569731,3,93,1700
30265,265,3,1,32,0.031116139945015237,0.08571428571428573,0.2246897605569731,3,94,1700
32705,2705,3,1,32,0.031116139945015237,0.08571428571428573,0.2246897605569731,3,95,1700
31187,1187,3,1,32,0.031116139945015237,0.08571428571428573,0.2246897605569731,3,96,1700
31194,1194,3,1,32,0.031116139945015237,0.08571428571428573,0.2246897605569731,3,97,1700
30732,732,3,0,32,0.031116139945015237,0.08571428571428573,0.2246897605569731,3,98,1700
30015,15,3,1,32,0.031116139945015237,0.08571428571428573,0.2246897605569731,3,99,1700
30863,863,3,1,32,0.031116139945015237,0.08571428571428573,0.2246897605569731,3,100,1700
30164,164,3,1,32,0.031116139945015237,0.08571428571428573,0.2246897605569731,3,101,1700
30558,558,3,1,32,0.031116139945015237,0.08571428571428573,0.2246897605569731,3,102,1700
31365,1365,3,1,32,0.031116139945015237,0.08571428571428573,0.2246897605569731,3,103,1700
32812,2812,3,1,32,0.031116139945015237,0.08571428571428573,0.2246897605569731,3,104,1700
30010,10,3,1,32,0.031116139945015237,0.08571428571428573,0.2246897605569731,3,105,1700
31163,1163,3,1,32,0.031116139945015237,0.08571428571428573,0.2246897605569731,3,106,1700
31439,1439,3,1,32,0.031116139945015237,0.08571428571428573,0.2246897605569731,3,107,1700
30949,949,3,0,33,0.030251965068749637,0.08333333333333333,0.2190962062380002,3,108,1700
31252,1252,3,0,33,0.030251965068749637,0.08333333333333333,0.2190962062380002,3,109,1700
30835,835,3,0,33,0.030251965068749637,0.08333333333333333,0.2190962062380002,3,110,1700
30836,836,3,0,33,0.030251965068749637,0.08333333333333333,0.2190962062380002,3,111,1700
31346,1346,3,0,33,0.030251965068749637,0.08333333333333333,0.2190962062380002,3,112,1700
30318,318,1,0,11,0.01920667198252848,0.08333333333333333,0.3602974352678774,2,113,1700
30736,736,3,0,33,0.030251965068749637,0.08333333333333333,0.2190962062380002,3,114,1700
31533,1533,3,0,33,0.030251965068749637,0.08333333333333333,0.2190962062380002,3,115,1700
30137,137,3,0,33,0.030251965068749637,0.08333333333333333,0.2190962062380002,3,116,1700
30834,834,3,0,33,0.030251965068749637,0.08333333333333333,0.2190962062380002,3,117,1700
31261,1261,3,0,33,0.030251965068749637,0.08333333333333333,0.2190962062380002,3,118,1700
30134,134,3,0,33,0.030251965068749637,0.08333333333333333,0.2190962062380002,3,119,1700
30348,348,3,0,33,0.030251965068749637,0.08333333333333333,0.2190962062380002,3,120,1700
30184,184,3,0,33,0.030251965068749637,0.08333333333333333,0.2190962062380002,3,121,1700
31265,1265,3,0,33,0.030251965068749637,0.08333333333333333,0.2190962062380002,3,122,1700
30772,772,3,0,33,0.030251965068749637,0.08333333333333333,0.2190962062380002,3,123,1700
31562,1562,3,0,33,0.030251965068749637,0.08333333333333333,0.2190962062380002,3,124,1700
30887,887,3,0,33,0.030251965068749637,0.08333333333333333,0.2190962062380002,3,125,1700
30874,874,3,0,33,0.030251965068749637,0.08333333333333333,0.2190962062380002,3,126,1700
32439,2439,3,0,33,0.030251965068749637,0.08333333333333333,0.2190962062380002,3,127,1700
30154,154,3,0,33,0.030251965068749637,0.08333333333333333,0.2190962062380002,3,128,1700
32206,2206,3,0,33,0.030251965068749637,0.08333333333333333,0.2190962062380002,3,129,1700
32612,2612,3,0,33,0.030251965068749637,0.08333333333333333,0.2190962062380002,3,130,1700
30523,523,3,0,33,0.030251965068749637,0.08333333333333333,0.2190962062380002,3,131,1700
31043,1043,3,0,33,0.030251965068749637,0.08333333333333333,0.2190962062380002,3,132,1700
